# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.5983398279272394,2.279008365235263,4.839719989050283,177.03363705350327,0.5389085514432435,-0.9999999999999905,0.09885340470278296,-3.799037274651627,3.095933785824759,-0.25346811457573415
 3.6095999809392585,2.2730114259512737,4.840027086668696,177.06849774164675,0.5276483984312241,-1.0000000000000198,0.11615140666216262,-3.8018913644054178,3.5674388504247587,-0.23397593546816367
 3.6205193532437754,2.267316717707676,4.8403148255892665,177.10745193462813,0.5167290261267075,-0.9999999999999797,0.13773617199019766,-3.8044462347550922,4.150454415882571,-0.21373912280610544
 3.6310707556838375,2.2619268368615897,4.840583032339282,177.15124504947926,0.5061776236866455,-0.9999999999999789,0.1650284347189971,-3.8067014822570053,4.881525165034591,-0.1925479184170276
 3.6412254669915596,2.2568443797701336,4.8408315334460355,177.20081552827153,0.4960229123789234,-1.0000000000000109,0.20005508731688745,-3.808656750781433,5.8128192252173365,-0.17012851401239457
 3.6509532941990233,2.252071942790426,4.841060155436814,177.25736162928268,0.4862950851714596,-1.0000000000000113,0.24577423605591026,-3.810311731568808,7.020572828927196,-0.1461188571228289
 3.6602226776060776,2.247612122279586,4.841268724838912,177.32243801057115,0.47702570176440523,-1.000000000000006,0.3066160133728196,-3.8116661632784803,8.619203958246226,-0.12003283850197916
 3.6690008483521077,2.243467514594733,4.8414570681796185,177.3980988546115,0.4682475310183753,-0.9999999999999747,0.3894147920856372,-3.8127198320299813,10.785773460798605,-0.09120578572323847
 3.6772540463356584,2.2396407160929845,4.841625011986222,177.4871159783892,0.4599943330348247,-0.9999999999999866,0.5555325436185266,-3.8134725714368005,11.323920671735175,-0.040711993680723854
 3.6920473000929035,2.2329509320672787,4.841899007106285,177.6546336104131,0.44520107927757946,-1.0000000000000113,2.158304615774035,-3.814074834290283,85.75823929708089,-0.9820292047059433
 3.699130032424687,2.229824213539834,4.841993879551015,178.26203626459937,0.43811834694579566,-1.0000000000000158,5.209752830060121,-3.8210302842892094,130.8962565618999,-2.9324853788680056
 3.7062452432287905,2.2267124514153553,4.842037689794064,179.19339072350527,0.4366471646558083,-0.20676580504669903,5.244918101242354,-3.841895535939806,131.34479403898504,-4.89546941746855
 3.7133480878126153,2.2236157100079064,4.842030862809214,-179.87368761754132,0.4353271256945021,-0.18584652187269735,5.276774573602432,-3.8766672943769525,131.750600944117,-6.865295310681465
 3.7204377718185206,2.220534053631551,4.841973823570243,-178.9396174892594,0.434157101300723,-0.16503195245437413,5.305254007204847,-3.925340068736908,132.11319538920367,-8.842348395457973
 3.727513505717402,2.217467546600352,4.841866997050932,-178.00481967415453,0.43313588750690535,-0.14432620112793118,5.3303001211769265,-3.9879061730243675,132.43220670780892,-10.827014248969624
 3.7345745063352855,2.2144162532283733,4.841710808225061,-177.06971578076295,0.4322622052218485,-0.12373349505791538,5.351868951639971,-4.064355727326178,132.70737740269433,-12.819676988420719
 3.74161999836499,2.2113802378296774,4.841505682066408,-176.1347270109893,0.4315347006521425,-0.10325816375049252,5.3699291032670216,-4.1546766593714795,132.9385642413995,-14.820717556300167
 3.748649215855361,2.208359564718329,4.8412520435487565,-175.20027293007882,0.43095194566810097,-0.08290467393273923,5.384461901250188,-4.258854706438076,133.12573874095068,-16.83051200058464
 3.755661403670116,2.2053542982083907,4.840950317645884,-174.2667702470493,0.4305124385896427,-0.0626775965032547,5.395461430570116,-4.376873417604662,133.2689867610875,-18.849429760554585
 3.76265581890807,2.2023645026139262,4.84060092933157,-173.33463161530088,0.4302146049632383,-0.042581633527883224,5.402934473389992,-4.508714156348628,133.36850743143563,-20.877831963178895
 3.7696317322786346,2.199390242248999,4.840204303579595,-172.40426446109765,0.4300567985440774,-0.022621613941879636,5.406900341043922,-4.65435610348897,133.42461133951605,-22.916069742354253
 3.7765884294251046,2.196431581427672,4.83976086536374,-171.47606984812316,0.4300373024654244,-0.002802490642118704,5.4073906042988185,-4.813776260473915,133.43771799637182,-24.964482588594343
 3.783525212189343,2.193488584464009,4.839271039657784,-170.55044138582664,0.43015433053116486,0.016870654555280258,5.404448728158156,-4.986949453012605,133.4083526451743,-27.023396736407587
 3.7904413998122726,2.190561315672073,4.838735251435506,-169.62776418846667,0.4304060286462615,0.03639260945757961,5.398129616788424,-5.1738483350504625,133.33714242951336,-29.09312359502539
 3.7973363300655247,2.1876498393659283,4.838153925670689,-168.70841389124723,0.430790476305702,0.05575802006977199,5.388499077638354,-5.374443393087407,133.224812053726,-31.17395823471982
 3.804209360308837,2.1847542198596375,4.837527487337109,-167.79275572884237,0.43130568838151395,0.07496141549984664,5.37563320678773,-5.588702950838395,133.07217878555647,-33.266177929715845
 3.811059868469967,2.1818745214672646,4.8368563614085485,-166.88114368205257,0.43194961675133536,0.093997168483809,5.35961771579966,-5.816593174235504,132.88014716469723,-35.370040763693765
 3.8178872539442583,2.1790108085028725,4.836140972858787,-165.97391969547863,0.43272015225029103,0.11285952753907316,5.340547197415624,-6.058078076770646,132.64970317513428,-37.485784307959506
 3.82469093841068,2.176163145280524,4.835381746661604,-165.07141297051047,0.43361512656285967,0.13154259533721527,5.318524349488536,-6.313119525178351,132.38190816505247,-39.61362437055479
 3.8314703665631478,2.1733315961142843,4.834579107790779,-164.17393933541894,0.43463231425421783,0.15004033798749425,5.2936591621620135,-6.5816772454573655,132.07789245320808,-41.75375382144354
 3.8382250067561987,2.1705162253182158,4.833733481220093,-163.28180069444107,0.4357694347761181,0.1683465720454129,5.266068082354234,-6.8637088292304425,131.73884878851067,-43.90634149906493
 3.8449543515643274,2.1677170972063813,4.8328452919233245,-162.39528455631722,0.43702415463397426,0.1864549809277863,5.235873160779923,-7.159169740441101,131.36602560437768,-46.07153119722999
 3.851657918255504,2.1649342760928456,4.831914964874255,-161.51466364272346,0.4383940894417333,0.2043590928336992,5.203201197635257,-7.468013322386353,130.9607202866706,-48.2494407342051
 3.8583352491798735,2.162167826291671,4.8309429250466644,-160.64019557527558,0.43987680613027846,0.22205229983942468,5.168182889460319,-7.790190805084395,130.5242723611738,-50.440161108099005
