# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.0,2.493772531404712,3.71794357623803,59.498054888218874,0,1.0,-1283.9839493883012,0.0,0.0,0.17367378520560187
 0.02045795699142952,2.4938787470349233,3.718123880598729,59.498054888218874,0.020457956991429525,1.0000000000000002,-1283.9839493883012,0.0035530108282749717,-1636.090251767019,1.3295016799098909
 0.028474849022698055,2.4939797880962,3.7182299163145864,46.38169598639174,0.01608188393703306,-0.5458565535532136,-3866.5724573906346,0.014211482251502705,-3810.099370300523,2.4400874732469604
 0.035754198274201454,2.4940757033395275,3.7182622823262887,18.64665198704105,0.011730742840497035,-0.5977376474466295,-7266.89644239751,0.031973731173485787,-5877.732704863614,3.4157569790233886
 0.04303317675786305,2.494166541515893,3.7182215775745187,-24.13723790437527,0.015619579257692823,0.5342557923374379,-4098.8435097948195,0.05683695272921396,-3898.9450608496263,4.3428331593983565
 0.050392489636231504,2.4942523513762818,3.7181084009999603,-52.830794502737,0.02297889213606128,1.0000000000000004,-1373.9592939092008,0.08879722072777985,-1798.25204500619,5.1738130687014525
 0.057940552742886155,2.49433318167168,3.717923351543299,-66.40411442011451,0.030526955242715932,1.0,-527.8952224516645,0.12784948827237297,-914.1277365868365,5.939103968702538
 0.065709081552619,2.4944090811530732,3.7176670281452173,-73.50554207756522,0.03829548405244877,1.0,-245.8906606527268,0.17398758855723728,-535.5743669587401,6.720046873315207
 0.07362817025653476,2.4944800985714477,3.717340029746401,-77.74680299705501,0.046214572756364536,1.0,-132.10642624357217,0.22720423584149219,-348.1003206704154,7.521355869986892
 0.08164358553540722,2.4945462826777898,3.716942955287534,-80.53697162593707,0.054229988035237,1.0,-78.58729400621196,0.2874910265996222,-243.41416329673265,8.339168826897357
 0.08971961992766576,2.4946076822230845,3.7164764037092994,-82.50279278028431,0.06230602242749554,1.0,-50.37530093275743,0.3548384408484956,-179.47900753568146,9.169816647827036
 0.09783291222777199,2.4946643459583178,3.715940973952382,-83.95895843015427,0.07041931472760175,0.9999999999999983,-34.170926339060735,0.42923584365069656,-137.71068596281654,10.010651380249803
 0.10596781175127767,2.4947163226344755,3.715337264957467,-85.07922102377482,0.07855421425110744,1.0,-24.22529184468561,0.5106714867938722,-108.9700461741904,10.859830562906387
 0.11411352114698592,2.4947636610025445,3.7146658756652364,-85.9668593527467,0.08669992364681568,1.0,-17.79170581556711,0.5991325106459383,-88.36613954245631,11.716056527799687
 0.12226237526981182,2.4948064098135103,3.713927405016377,-86.68694213327544,0.09484877776964158,1.0,-13.449042000013842,0.6946049461857601,-73.0982803670376,12.578391240957451
 0.13040878835717,2.4948446178183588,3.713122451951571,-87.28243092112086,0.10299519085699976,0.9999999999999983,-10.412972019076213,0.7970737172090075,-61.472090767436974,13.446136067765083
 0.1385485933500906,2.4948783337680753,3.7122516154115037,-87.7828017524749,0.11113499584992034,1.0,-8.226937343884956,0.9065226427088913,-52.41489940016137,14.318754659280216
 0.14667861579215777,2.494907606413647,3.7113154943368585,-88.2089360608969,0.11926501829198752,1.0,-6.613044463945447,1.0229344394312934,-45.22130267387755,15.195822973790376
 0.15479639166948272,2.4949324845060588,3.7103146876683204,-88.57603246088414,0.12738279416931247,1.0,-5.395612574060856,1.1462907246040293,-39.41219753200288,16.076996295061484
 0.1628999759363813,2.494953016796296,3.709249794346573,-88.89541252472837,0.13548637843621106,1.0,-4.45990003543541,1.2765720188396763,-34.65303329587436,16.96198702443924
 0.17098780964208246,2.494969252035346,3.7081214133123006,-89.1756804954235,0.1435742121419122,1.0,-3.728815281118162,1.4137577492116016,-30.704509471160307,17.850549424076
 0.17905862583201781,2.4949812389741948,3.7069301435061877,-89.42349094756737,0.15164502833184756,1.0,-3.149262228627064,1.5578262525026754,-27.39181279866737,18.742468933108764
 0.18711138167022257,2.494989026363827,3.7056765838689185,-89.64407052800087,0.15969778417005231,1.0,-2.6838614903003264,1.7087547786261381,-24.58484231110114,19.63755455145474
 0.19514520865099916,2.4949926629552293,3.704361333341177,-89.84158089747791,0.1677316111508289,1.0,-2.305780211930274,1.8665194942180874,-22.185159378222334,20.535633320013897
 0.20315937551979424,2.494992197499388,3.7029849908636465,-90.01937646674581,0.175745778019624,1.0,-1.995417258074389,2.031095486401067,-20.117172351237205,21.43654625910352
 0.2111532602736991,2.4949876787472878,3.701548155377013,-90.18019082409604,0.18373966277352885,1.0,-1.7382273674975044,2.202456766718091,-18.3220561732716,22.340145337908833
 0.2191263287486015,2.4949791554499154,3.7000514258219597,-90.32627383256656,0.19171273124843125,1.0,-1.5232623995165346,2.3805762752365096,-16.753479030235333,23.246291184424408
 0.22707811805202577,2.4949666763582568,3.6984954011391706,-90.45949396791433,0.19966452055185552,1.0,-1.342174423616539,2.5654258848211016,-15.374547495302151,24.154851334433793
 0.2350082236073227,2.4949502902232976,3.69688068026933,-90.58141575241699,0.20759462610715246,1.0,-1.188522497122967,2.7569764055756667,-14.155588881178247,25.065698878348478
 0.24291628892155254,2.494930045796025,3.6952078621531226,-90.69335907385074,0.2155026914213823,1.0,-1.0572828942345693,2.955197589452464,-13.072518537302443,25.978711405166813
 0.25080199743038495,2.4949059918274226,3.6934775457312323,-90.7964451445122,0.2233883999302147,1.0,-0.9444980009614611,3.1600581350286894,-12.105622126477511,26.893770171057877
